transaction_id,customer_id,amount,currency,failure_reason,is_hard_fail,first_failure_timestamp,payment_method,is_recurring,merchant_category
txn_c58e59c4a9,cust_86267708a7,2273.34,INR,insufficient_funds,False,2024-03-15 00:21:42,netbanking,True,saas
txn_36ee7a1589,cust_c5bc19071c,969.76,INR,insufficient_funds,False,2024-03-08 20:09:27,upi,True,d2c_subscription
txn_cf29291dd9,cust_3f46424042,400.78,INR,insufficient_funds,False,2024-03-04 16:31:23,upi,False,ecommerce_one_time
txn_85c339546d,cust_d1f3878581,1998.31,INR,insufficient_funds,False,2024-03-04 06:42:01,card,True,saas
txn_06a97c1ec0,cust_6a3b6dd610,1334.04,INR,do_not_honor,False,2024-03-12 13:05:53,upi,True,saas
txn_80422224e1,cust_0cb85ac574,250.89,INR,insufficient_funds,False,2024-03-09 11:24:10,upi,True,saas
txn_6294e0c352,cust_81bde1a3e7,272.7,INR,processing_error,False,2024-03-02 20:27:43,card,True,d2c_subscription
txn_69c2d4e0fd,cust_a57dc78ff9,1239.35,INR,insufficient_funds,False,2024-03-10 16:14:19,card,True,saas
txn_a88ad710cd,cust_9b5e8e7a48,577.5,INR,insufficient_funds,False,2024-03-08 20:01:56,card,True,d2c_subscription
txn_96e631cac2,cust_21dbf0e069,133.27,INR,issuer_declined,False,2024-03-05 23:39:35,card,True,d2c_subscription
txn_cd2a07555a,cust_2c1ba93738,542.89,INR,insufficient_funds,False,2024-03-09 02:21:34,netbanking,True,ecommerce_one_time
txn_25ccda11ef,cust_8ebf3a8a9e,394.75,INR,account_closed,True,2024-03-03 17:18:37,upi,False,ecommerce_one_time
txn_815df35fb0,cust_848333691f,395.05,INR,issuer_declined,False,2024-03-10 10:55:19,card,True,saas
txn_3f7581af05,cust_a6e5b76727,434.68,INR,insufficient_funds,False,2024-03-08 14:37:48,netbanking,False,ecommerce_one_time
txn_f500146351,cust_aa4dda47b1,386.89,INR,insufficient_funds,False,2024-03-08 06:30:10,card,False,ecommerce_one_time
txn_2ebbb5f0e9,cust_7b92ced64c,468.88,INR,issuer_declined,False,2024-03-05 01:54:09,card,True,d2c_subscription
txn_b0ac102e85,cust_7bba6f6c06,221.71,INR,do_not_honor,False,2024-03-10 18:25:22,netbanking,True,d2c_subscription
txn_0629d4915b,cust_25de995a00,458.0,INR,network_timeout,False,2024-03-11 15:29:06,netbanking,True,saas
txn_77f4d1e848,cust_e6515caff1,1392.7,INR,issuer_declined,False,2024-03-10 11:03:56,upi,True,d2c_subscription
txn_4127971265,cust_7d8a68d21b,680.56,INR,do_not_honor,False,2024-03-12 05:53:28,card,True,d2c_subscription
txn_c0cd9200c0,cust_0cb85ac574,2209.89,INR,do_not_honor,False,2024-03-12 18:16:27,netbanking,True,saas
txn_81a44088fd,cust_5580e8d228,3532.24,INR,network_timeout,False,2024-03-04 00:43:59,upi,True,saas
txn_ad0e08b814,cust_5fcb017311,7198.5,INR,do_not_honor,False,2024-03-10 16:00:29,upi,True,saas
txn_dc95d09abe,cust_102a161570,1127.29,INR,issuer_declined,False,2024-03-11 17:16:34,card,True,d2c_subscription
txn_185b17277f,cust_f1566a2a39,202.1,INR,processing_error,False,2024-03-04 03:15:50,card,True,saas
txn_b848825ca3,cust_4514a8eb50,106.61,INR,network_timeout,False,2024-03-04 11:03:57,upi,True,d2c_subscription
txn_c5c092c1b9,cust_e2afe59876,494.35,INR,issuer_declined,False,2024-03-12 01:26:53,netbanking,False,ecommerce_one_time
txn_e60d06e3ca,cust_33791d5518,1139.51,INR,account_closed,True,2024-03-11 05:34:06,upi,True,saas
txn_5acf2184e0,cust_c27f4ab716,1620.27,INR,network_timeout,False,2024-03-04 00:03:15,card,True,saas
txn_c16e2d0fd7,cust_d8854df7ea,1778.27,INR,insufficient_funds,False,2024-03-11 14:37:32,upi,True,saas
txn_fe382c50b7,cust_cfa86c33b8,1029.91,INR,network_timeout,False,2024-03-03 10:35:57,card,False,saas
txn_b57a2aa5a9,cust_2f2e4e162a,3340.59,INR,do_not_honor,False,2024-03-06 20:27:32,card,False,ecommerce_one_time
txn_2f7b696106,cust_94890007ec,155.23,INR,do_not_honor,False,2024-03-06 04:06:42,card,True,d2c_subscription
txn_840714d0e2,cust_ec6308fdd2,1417.75,INR,do_not_honor,False,2024-03-08 00:35:15,card,False,ecommerce_one_time
txn_e73366f5d7,cust_de14fffec7,2157.63,INR,network_timeout,False,2024-03-15 01:41:25,upi,False,ecommerce_one_time
txn_1df00a1336,cust_dee5d70f02,317.36,INR,do_not_honor,False,2024-03-03 22:57:32,card,False,saas
txn_00141dc801,cust_9602cf053a,747.26,INR,do_not_honor,False,2024-03-07 15:29:34,card,True,d2c_subscription
txn_4ac26bf231,cust_e94856e331,624.53,INR,insufficient_funds,False,2024-03-13 01:55:12,netbanking,False,d2c_subscription
txn_aba88d30a9,cust_69ac884a82,4206.5,INR,issuer_declined,False,2024-03-03 20:03:44,upi,True,d2c_subscription
txn_d9948b2d69,cust_b2530383d9,2697.38,INR,card_expired,True,2024-03-11 09:23:32,card,True,saas
txn_01a12bbc90,cust_56c84d941a,282.32,INR,processing_error,False,2024-03-10 09:05:49,card,True,saas
txn_317fe48fe4,cust_16eab4f855,822.96,INR,insufficient_funds,False,2024-03-06 13:15:16,upi,True,d2c_subscription
txn_e1d5eddea1,cust_81730c1a7d,458.61,INR,network_timeout,False,2024-03-11 12:58:19,card,True,d2c_subscription
txn_f135245e35,cust_942772ab05,499.87,INR,network_timeout,False,2024-03-15 09:49:46,card,False,saas
txn_4c8a359ae8,cust_38463dd23b,2193.82,INR,do_not_honor,False,2024-03-11 00:01:03,card,True,saas
txn_41b2f011f7,cust_7720b002c5,918.8,INR,insufficient_funds,False,2024-03-05 22:27:41,card,True,d2c_subscription
txn_99ac320645,cust_0187b7a7ed,1565.15,INR,do_not_honor,False,2024-03-09 13:50:47,upi,True,d2c_subscription
txn_89d606a94c,cust_f237f63575,2127.65,INR,insufficient_funds,False,2024-03-05 12:38:18,card,False,d2c_subscription
txn_f618c3a276,cust_08e3e1d9ae,1192.33,INR,issuer_declined,False,2024-03-14 12:25:24,card,True,saas
txn_c1078e8845,cust_a58cbc25ec,244.8,INR,do_not_honor,False,2024-03-11 21:28:54,card,True,saas
txn_c464cfbddd,cust_a8d84a44b4,2556.4,INR,card_expired,True,2024-03-12 04:08:17,card,False,ecommerce_one_time
txn_3387a91bab,cust_d67faeb8e9,269.28,INR,issuer_declined,False,2024-03-14 14:28:13,card,True,d2c_subscription
txn_09fa8dd0e2,cust_609f77bd1a,1504.67,INR,network_timeout,False,2024-03-06 10:37:48,netbanking,True,saas
txn_e3defcdc7c,cust_271a947c64,134.68,INR,card_expired,True,2024-03-12 13:20:39,card,True,d2c_subscription
txn_01a4d22161,cust_6a1a1bb91d,940.42,INR,insufficient_funds,False,2024-03-08 21:14:44,card,True,d2c_subscription
txn_a278aa31ba,cust_368d3b7e8b,680.18,INR,insufficient_funds,False,2024-03-01 15:12:03,card,True,d2c_subscription
txn_c9a32bd684,cust_b35bcfadc7,1833.62,INR,processing_error,False,2024-03-12 00:53:36,upi,True,saas
txn_de3d2336ad,cust_286162e0e6,326.19,INR,processing_error,False,2024-03-12 18:34:19,card,False,d2c_subscription
txn_80a0e470b8,cust_8002902885,2242.67,INR,issuer_declined,False,2024-03-02 11:13:29,netbanking,False,ecommerce_one_time
txn_e156bc8355,cust_f6a1f9efdd,3759.55,INR,processing_error,False,2024-03-10 11:54:44,upi,False,saas
txn_24fb269f46,cust_dee5d70f02,2966.38,INR,do_not_honor,False,2024-03-11 08:41:52,card,True,saas
txn_45a71494ff,cust_286162e0e6,270.15,INR,processing_error,False,2024-03-05 10:12:18,upi,False,saas
txn_b645d955fa,cust_e80cf72167,2920.12,INR,processing_error,False,2024-03-13 16:32:58,card,True,saas
txn_87f1b268f1,cust_fdb1f3067c,1545.77,INR,insufficient_funds,False,2024-03-10 04:55:18,netbanking,False,ecommerce_one_time
txn_b38af47273,cust_f99950209e,2651.79,INR,insufficient_funds,False,2024-03-12 17:01:09,netbanking,False,ecommerce_one_time
txn_bf9a63bd23,cust_653a16e3ba,1121.81,INR,insufficient_funds,False,2024-03-03 00:21:44,card,True,saas
txn_4cc2fbfa50,cust_c15695a4fd,1927.76,INR,card_expired,True,2024-03-11 08:20:52,upi,False,ecommerce_one_time
txn_f67501fb42,cust_bea8ac52c2,590.2,INR,card_expired,True,2024-03-07 13:32:23,card,True,saas
txn_cdef3f2b27,cust_46c6dd4b0f,700.65,INR,network_timeout,False,2024-03-08 04:25:13,card,True,d2c_subscription
txn_784d1d2e65,cust_ce95e3a6f8,637.24,INR,insufficient_funds,False,2024-03-08 14:26:35,upi,True,d2c_subscription
txn_e069b54840,cust_8c10a08c9b,374.49,INR,do_not_honor,False,2024-03-14 13:42:59,netbanking,True,saas
txn_62e64c1bb6,cust_a7b78c4e5b,863.33,INR,insufficient_funds,False,2024-03-11 19:44:13,card,False,d2c_subscription
txn_0c12ecdef4,cust_6f36a85733,1396.04,INR,issuer_declined,False,2024-03-03 12:44:23,upi,True,d2c_subscription
txn_2ec86fd7ab,cust_76712b6c57,435.6,INR,insufficient_funds,False,2024-03-07 19:49:24,upi,True,saas
txn_c05db65df2,cust_f5ce731952,4853.37,INR,network_timeout,False,2024-03-03 05:10:05,card,True,ecommerce_one_time
txn_a21250bf13,cust_9496ed8288,1223.63,INR,insufficient_funds,False,2024-03-07 16:01:21,upi,True,saas
txn_7c4c33596c,cust_34c1fdef31,2044.32,INR,processing_error,False,2024-03-11 01:02:04,upi,True,saas
txn_f1d5f6d811,cust_b35bcfadc7,584.11,INR,account_closed,True,2024-03-10 15:56:53,upi,False,ecommerce_one_time
txn_bca8253d39,cust_abdc1ac395,372.74,INR,processing_error,False,2024-03-04 15:29:43,netbanking,False,d2c_subscription
txn_944b2d204b,cust_99b22e2140,470.11,INR,insufficient_funds,False,2024-03-12 04:07:04,card,False,saas
txn_eae33129f5,cust_bea8ac52c2,4054.03,INR,card_expired,True,2024-03-07 02:30:12,card,True,saas
txn_2529d31d2b,cust_fd9257287d,171.43,INR,processing_error,False,2024-03-02 09:36:54,card,True,saas
txn_754e349881,cust_2e7486b83f,777.77,INR,issuer_declined,False,2024-03-03 15:55:51,card,False,saas
txn_f197e55797,cust_f978f7050b,69.8,INR,processing_error,False,2024-03-10 01:50:53,card,True,saas
txn_3f8d1a2cfa,cust_246897ffd4,1414.63,INR,network_timeout,False,2024-03-11 14:56:22,netbanking,True,d2c_subscription
txn_e42f3342b8,cust_f6a1f9efdd,510.83,INR,issuer_declined,False,2024-03-06 19:08:05,card,True,d2c_subscription
txn_44887ca26b,cust_46198e4f35,119.79,INR,do_not_honor,False,2024-03-06 22:57:39,upi,False,ecommerce_one_time
txn_aa4ed0d944,cust_4453efebb7,233.52,INR,issuer_declined,False,2024-03-05 09:14:36,card,False,ecommerce_one_time
txn_addd33699e,cust_eae3e35589,1249.54,INR,insufficient_funds,False,2024-03-14 11:34:29,card,True,saas
txn_577105a781,cust_b18f479106,414.4,INR,network_timeout,False,2024-03-07 22:35:23,netbanking,False,ecommerce_one_time
txn_6d10338fdb,cust_00f80789cd,4464.16,INR,insufficient_funds,False,2024-03-15 08:49:27,upi,False,ecommerce_one_time
txn_a9972c05f4,cust_d8b95d6127,275.73,INR,issuer_declined,False,2024-03-01 15:01:41,card,False,ecommerce_one_time
txn_0ac9cc2474,cust_82a7891a3f,283.4,INR,issuer_declined,False,2024-03-03 06:06:06,netbanking,True,d2c_subscription
txn_0b6df6a8f2,cust_252fb524ef,6982.97,INR,issuer_declined,False,2024-03-05 03:25:47,card,False,saas
txn_ee786cde9d,cust_25d91349a5,3459.72,INR,issuer_declined,False,2024-03-11 09:01:56,card,True,saas
txn_02853d3d7b,cust_2b46763a31,316.06,INR,do_not_honor,False,2024-03-05 01:13:13,card,False,ecommerce_one_time
txn_b5dfc48e0e,cust_fb2184f55a,1921.53,INR,issuer_declined,False,2024-03-09 06:20:32,upi,True,d2c_subscription
txn_98fa265347,cust_840a839632,3350.04,INR,insufficient_funds,False,2024-03-06 09:57:27,card,False,ecommerce_one_time
txn_b38534cb01,cust_9ace8e1ce6,5959.73,INR,network_timeout,False,2024-03-12 06:07:20,netbanking,False,d2c_subscription
txn_d68f82e667,cust_d8854df7ea,827.72,INR,card_stolen,True,2024-03-08 20:30:55,card,True,saas
txn_d35ece2a0c,cust_dfcd0376ac,2825.27,INR,issuer_declined,False,2024-03-03 05:23:34,card,True,saas
txn_48bb06d5df,cust_2b613635cd,64.95,INR,issuer_declined,False,2024-03-12 20:13:25,netbanking,False,ecommerce_one_time
txn_2686757ff8,cust_067bcf80f0,213.08,INR,insufficient_funds,False,2024-03-10 02:47:48,card,False,saas
txn_c5ac783f88,cust_f097620412,1279.28,INR,insufficient_funds,False,2024-03-11 10:01:26,card,True,d2c_subscription
txn_52b59a8179,cust_50bfc48bdb,1034.15,INR,issuer_declined,False,2024-03-12 23:48:58,card,False,ecommerce_one_time
txn_a9dacb852d,cust_6c5398a911,1389.74,INR,card_expired,True,2024-03-09 22:32:23,card,True,saas
txn_01515292e5,cust_138677055e,1312.26,INR,processing_error,False,2024-03-06 23:42:52,card,True,saas
txn_ae8670d43e,cust_b41d0c2a19,1458.6,INR,issuer_declined,False,2024-03-14 17:35:49,card,False,d2c_subscription
txn_0801b7b241,cust_2684c3fe7d,1835.93,INR,card_stolen,True,2024-03-12 14:57:52,upi,False,ecommerce_one_time
txn_424acb896e,cust_c3f928ab01,1920.18,INR,issuer_declined,False,2024-03-04 01:25:49,card,False,d2c_subscription
txn_b1b3a06735,cust_c5e84ec3c8,2287.39,INR,insufficient_funds,False,2024-03-11 20:24:30,card,True,saas
txn_224a811348,cust_337f7129d0,286.37,INR,issuer_declined,False,2024-03-10 19:11:24,upi,True,saas
txn_8d8509de34,cust_b097092b16,183.92,INR,insufficient_funds,False,2024-03-06 01:56:28,card,True,saas
txn_883be21b35,cust_f0ee342eb6,390.08,INR,network_timeout,False,2024-03-05 01:12:20,upi,True,saas
txn_a3adda24dd,cust_28a7fe6a58,1891.22,INR,issuer_declined,False,2024-03-02 01:42:09,upi,True,saas
txn_9d5528bedc,cust_f5e2c0c984,345.13,INR,processing_error,False,2024-03-13 06:38:08,card,False,ecommerce_one_time
txn_93ae435b46,cust_5774cd6011,854.11,INR,issuer_declined,False,2024-03-04 22:23:02,card,True,saas
txn_e9960aaf71,cust_7999be9f14,1695.04,INR,card_expired,True,2024-03-05 08:49:05,card,False,ecommerce_one_time
txn_7f44178496,cust_5580e8d228,189.86,INR,processing_error,False,2024-03-13 18:17:18,card,False,ecommerce_one_time
txn_5374a556d3,cust_0db761bd1e,1196.44,INR,do_not_honor,False,2024-03-03 05:27:49,card,True,d2c_subscription
txn_c67dab6615,cust_0cb85ac574,1786.33,INR,insufficient_funds,False,2024-03-11 02:58:51,upi,True,d2c_subscription
txn_ff124703eb,cust_7566735ea6,383.5,INR,card_expired,True,2024-03-09 13:50:35,upi,True,saas
txn_34b5e7c2d9,cust_33ddd488bb,715.73,INR,do_not_honor,False,2024-03-04 08:25:17,card,True,d2c_subscription
txn_8b79e59342,cust_4514a8eb50,8212.88,INR,issuer_declined,False,2024-03-08 03:56:19,netbanking,False,saas
txn_21fc8d300f,cust_4731536e86,1382.91,INR,network_timeout,False,2024-03-11 15:33:02,card,True,saas
txn_884ef439a2,cust_fcff00bb53,1439.54,INR,insufficient_funds,False,2024-03-10 23:49:40,netbanking,False,d2c_subscription
txn_783701c0dc,cust_72c05afd42,1280.8,INR,issuer_declined,False,2024-03-05 03:20:12,upi,True,saas
txn_d87cc068d2,cust_8af4826399,2120.49,INR,do_not_honor,False,2024-03-12 22:25:24,card,False,saas
txn_18fed5faaa,cust_1aad49e94d,4980.24,INR,issuer_declined,False,2024-03-08 21:28:40,card,True,d2c_subscription
txn_5e8de1c881,cust_b6c70edf44,513.09,INR,issuer_declined,False,2024-03-05 00:51:22,card,False,d2c_subscription
txn_8ea5e17ef0,cust_f082f71cff,1079.26,INR,insufficient_funds,False,2024-03-03 02:50:20,netbanking,False,saas
txn_95984c8a45,cust_cb18c1661c,862.76,INR,insufficient_funds,False,2024-03-03 22:26:39,card,True,saas
txn_67316562bc,cust_680fbe5919,1702.96,INR,insufficient_funds,False,2024-03-10 11:19:34,netbanking,True,saas
txn_bea4355a08,cust_064526623b,1466.3,INR,insufficient_funds,False,2024-03-12 17:14:25,card,True,d2c_subscription
txn_027fbe0581,cust_252fb524ef,184.54,INR,card_stolen,True,2024-03-02 09:59:03,card,True,d2c_subscription
txn_c4acd614e9,cust_0cc1fee4ca,745.49,INR,do_not_honor,False,2024-03-07 03:16:08,upi,False,saas
txn_97b64d3176,cust_770d4f30b5,557.9,INR,do_not_honor,False,2024-03-09 19:06:08,card,False,d2c_subscription
txn_29b41d8591,cust_d924ea0634,189.9,INR,issuer_declined,False,2024-03-02 20:56:29,card,False,ecommerce_one_time
txn_7c17c59e78,cust_c2d2c04d93,200.56,INR,processing_error,False,2024-03-05 07:59:06,netbanking,True,d2c_subscription
txn_308cf30ef0,cust_867335b3dd,145.42,INR,insufficient_funds,False,2024-03-08 19:53:49,card,True,d2c_subscription
txn_6c39878f45,cust_7566735ea6,363.41,INR,insufficient_funds,False,2024-03-12 18:24:53,netbanking,True,d2c_subscription
txn_39229b6893,cust_96f561ca96,332.62,INR,processing_error,False,2024-03-14 08:33:45,netbanking,False,ecommerce_one_time
txn_253b47432c,cust_259bbb3ed2,768.73,INR,issuer_declined,False,2024-03-08 01:39:18,card,False,ecommerce_one_time
txn_3d0fb5cfc7,cust_c7f5c33551,195.98,INR,processing_error,False,2024-03-13 21:33:40,card,False,saas
txn_05b2cadbed,cust_bca8f946f6,3219.29,INR,network_timeout,False,2024-03-11 03:47:41,card,True,saas
txn_ffb917c576,cust_ac9a5c8cef,736.12,INR,network_timeout,False,2024-03-05 23:03:47,upi,True,saas
txn_3179589cf7,cust_6a3b6dd610,2790.02,INR,insufficient_funds,False,2024-03-15 07:43:26,netbanking,False,ecommerce_one_time
txn_86a224ffe2,cust_3a7e08085e,4557.32,INR,insufficient_funds,False,2024-03-01 15:33:41,netbanking,True,saas
txn_0fb2371583,cust_0902ba1fb0,710.27,INR,insufficient_funds,False,2024-03-09 09:04:34,netbanking,False,ecommerce_one_time
txn_8dd200724f,cust_d874bb29e6,131.36,INR,network_timeout,False,2024-03-03 07:37:22,card,True,saas
txn_9bf805b2a8,cust_b5fbccca6b,882.32,INR,card_expired,True,2024-03-13 02:02:29,card,True,d2c_subscription
txn_9d11e5bf00,cust_e1b8a4e49f,805.86,INR,card_expired,True,2024-03-09 01:11:37,card,False,saas
txn_c91e01c8dd,cust_4dd62229b5,1043.56,INR,issuer_declined,False,2024-03-02 01:54:56,netbanking,True,d2c_subscription
txn_eaf52a2ba9,cust_14a613c8a4,3657.39,INR,network_timeout,False,2024-03-06 15:32:17,card,True,d2c_subscription
txn_134fbc55fd,cust_74660b9cab,2545.77,INR,do_not_honor,False,2024-03-04 04:18:52,card,True,d2c_subscription
txn_f35981df08,cust_9a6e893e15,238.82,INR,network_timeout,False,2024-03-05 21:49:19,card,True,d2c_subscription
txn_2896a3ab1a,cust_25de995a00,252.2,INR,do_not_honor,False,2024-03-05 03:31:11,card,True,d2c_subscription
txn_a1f851310c,cust_44f1f9b886,2172.83,INR,insufficient_funds,False,2024-03-10 09:34:19,card,True,d2c_subscription
txn_cf35679d55,cust_cf58dcc951,751.49,INR,insufficient_funds,False,2024-03-09 03:40:50,card,False,ecommerce_one_time
txn_ab98d1d06d,cust_67eeaad87d,1902.26,INR,card_stolen,True,2024-03-14 19:22:26,netbanking,False,ecommerce_one_time
txn_6c6fcf0f63,cust_bbc0afb250,331.42,INR,issuer_declined,False,2024-03-11 20:56:27,upi,True,d2c_subscription
txn_941a328ab6,cust_6d759a6544,316.08,INR,issuer_declined,False,2024-03-14 14:19:30,card,True,d2c_subscription
txn_969a2857ce,cust_4dd62229b5,132.31,INR,issuer_declined,False,2024-03-10 23:00:51,upi,False,ecommerce_one_time
txn_43797bc641,cust_4c0cbb0b98,458.4,INR,issuer_declined,False,2024-03-05 08:06:56,card,True,d2c_subscription
txn_38c6f6e3be,cust_5580e8d228,2285.26,INR,card_expired,True,2024-03-12 15:20:02,upi,False,ecommerce_one_time
txn_1e8b78489c,cust_ef302cfef7,1023.61,INR,insufficient_funds,False,2024-03-08 19:13:00,card,False,ecommerce_one_time
txn_986a9eb391,cust_f55846fc6e,738.15,INR,insufficient_funds,False,2024-03-07 18:33:56,upi,False,saas
txn_83eac38ee2,cust_6012e19ef0,653.38,INR,network_timeout,False,2024-03-13 04:57:40,card,True,saas
txn_741e6db67e,cust_9602cf053a,573.98,INR,do_not_honor,False,2024-03-04 03:24:41,card,True,d2c_subscription
txn_6cd973f377,cust_9a5f12bd0c,760.98,INR,insufficient_funds,False,2024-03-04 16:52:21,upi,True,d2c_subscription
txn_bd6be73130,cust_dfcd0376ac,902.63,INR,insufficient_funds,False,2024-03-12 21:01:48,upi,True,d2c_subscription
txn_2b5aa83973,cust_6ec410a8ac,1920.9,INR,insufficient_funds,False,2024-03-14 23:50:33,upi,False,ecommerce_one_time
txn_62a76c3618,cust_f2e9680aac,846.32,INR,insufficient_funds,False,2024-03-15 10:28:20,card,True,d2c_subscription
txn_615215501b,cust_6ea2fac2b9,1165.9,INR,insufficient_funds,False,2024-03-11 09:34:32,card,False,saas
txn_74236429a7,cust_189a126936,539.55,INR,insufficient_funds,False,2024-03-13 17:47:47,upi,True,d2c_subscription
txn_8a14fa022a,cust_11cf4389b6,754.73,INR,processing_error,False,2024-03-15 06:08:35,card,True,saas
txn_1be995ae9e,cust_5c76848c0a,138.94,INR,network_timeout,False,2024-03-09 01:07:37,card,True,d2c_subscription
txn_ac034ca5a6,cust_b1b15f13f1,1429.42,INR,network_timeout,False,2024-03-08 03:36:00,card,True,ecommerce_one_time
txn_2fc6e27102,cust_99b0ab100e,8541.04,INR,issuer_declined,False,2024-03-15 05:45:07,card,True,saas
txn_be06967495,cust_775efc16d2,602.99,INR,issuer_declined,False,2024-03-07 02:51:09,card,False,ecommerce_one_time
txn_8456091825,cust_0ca182a1b6,994.37,INR,account_closed,True,2024-03-09 20:30:08,card,False,ecommerce_one_time
txn_2e62854f14,cust_296d843199,2508.5,INR,processing_error,False,2024-03-12 16:41:11,upi,True,saas
txn_6a8a9e10ad,cust_770d4f30b5,247.53,INR,do_not_honor,False,2024-03-13 22:39:04,upi,False,ecommerce_one_time
txn_dbfbc5f034,cust_916c2dfaf7,487.98,INR,insufficient_funds,False,2024-03-04 20:55:24,upi,False,ecommerce_one_time
txn_ecf52a7537,cust_eec1643b01,1517.41,INR,issuer_declined,False,2024-03-13 23:47:26,upi,True,d2c_subscription
txn_ef9a6ced0a,cust_25de995a00,1564.1,INR,do_not_honor,False,2024-03-12 16:38:04,card,True,saas
txn_c33f07426b,cust_e6ae61fccd,850.99,INR,do_not_honor,False,2024-03-05 12:33:46,netbanking,True,saas
txn_25daad30e1,cust_a9f58e31af,332.32,INR,insufficient_funds,False,2024-03-06 16:26:15,upi,True,d2c_subscription
txn_e4b48d1a8e,cust_22b114a736,242.0,INR,card_stolen,True,2024-03-01 12:10:09,card,True,saas
txn_898e3962e2,cust_39615d0288,1475.2,INR,do_not_honor,False,2024-03-14 22:24:54,card,True,saas
txn_9df6c4bdc5,cust_b6c70edf44,2173.2,INR,do_not_honor,False,2024-03-12 18:39:16,upi,False,ecommerce_one_time
txn_457c9c64b9,cust_9a6e893e15,1438.95,INR,insufficient_funds,False,2024-03-06 05:41:58,upi,True,d2c_subscription
txn_7c8618999e,cust_b2530383d9,573.25,INR,processing_error,False,2024-03-12 06:51:30,upi,True,d2c_subscription
txn_44a013a7d8,cust_baeea2cf3c,4599.68,INR,processing_error,False,2024-03-10 03:59:50,upi,False,ecommerce_one_time
txn_9583ddb6ee,cust_e52eeedd70,3483.89,INR,insufficient_funds,False,2024-03-11 08:24:13,netbanking,False,saas
txn_0453b847ce,cust_4276252b27,3748.38,INR,do_not_honor,False,2024-03-04 04:23:23,netbanking,False,saas
txn_9e136b21c6,cust_fc32e5fcda,890.66,INR,processing_error,False,2024-03-04 12:12:12,upi,True,d2c_subscription
txn_a21c01cdea,cust_f8b268a31c,841.0,INR,network_timeout,False,2024-03-04 05:15:07,netbanking,True,d2c_subscription
txn_c80c209ae3,cust_32ad247268,8178.23,INR,insufficient_funds,False,2024-03-08 10:01:11,netbanking,False,saas
txn_48f6055cd1,cust_9e66aa5f07,2598.13,INR,network_timeout,False,2024-03-08 16:07:12,card,True,ecommerce_one_time
txn_e7d5f18e59,cust_8beadbcbca,1314.52,INR,issuer_declined,False,2024-03-07 12:15:10,upi,True,saas
txn_fae900a943,cust_67eeaad87d,980.65,INR,insufficient_funds,False,2024-03-14 13:22:59,card,True,d2c_subscription
txn_3b8a40c3d2,cust_0c5b15aca8,1129.71,INR,insufficient_funds,False,2024-03-07 20:22:25,card,True,d2c_subscription
txn_f39640e107,cust_ce95e3a6f8,1100.36,INR,insufficient_funds,False,2024-03-11 15:03:48,card,True,d2c_subscription
txn_380ae72590,cust_505f9433d0,259.25,INR,issuer_declined,False,2024-03-02 09:02:36,card,True,saas
txn_26c3cb774b,cust_8f92f6b08d,887.53,INR,do_not_honor,False,2024-03-12 22:06:48,card,True,saas
txn_7afdd46a3b,cust_dfb839035d,1160.14,INR,processing_error,False,2024-03-15 00:17:22,card,False,ecommerce_one_time
txn_243bdaa7a8,cust_b27664b149,6074.25,INR,insufficient_funds,False,2024-03-02 00:17:26,card,False,ecommerce_one_time
txn_c264474045,cust_296d843199,350.03,INR,account_closed,True,2024-03-13 06:56:26,upi,True,d2c_subscription
txn_9abafeb061,cust_ee2490814b,738.05,INR,insufficient_funds,False,2024-03-08 06:07:18,netbanking,False,saas
txn_7d8c91f9c2,cust_d81e739e9e,402.42,INR,do_not_honor,False,2024-03-10 03:36:37,netbanking,True,d2c_subscription
txn_bb5937e3cf,cust_1f784b2fff,2976.5,INR,card_expired,True,2024-03-11 17:30:46,card,False,saas
txn_cda423abf9,cust_2b6b4cd71c,437.75,INR,network_timeout,False,2024-03-08 16:01:18,card,True,saas
txn_36d8258f82,cust_0057f8a858,7363.07,INR,processing_error,False,2024-03-05 05:54:15,netbanking,False,saas
txn_7e76765cb9,cust_c5bc19071c,304.94,INR,processing_error,False,2024-03-13 21:43:02,card,False,saas
txn_c9ebb2f437,cust_02f695fb79,522.23,INR,insufficient_funds,False,2024-03-06 05:43:13,netbanking,True,saas
txn_957528544b,cust_fcff00bb53,995.65,INR,insufficient_funds,False,2024-03-02 23:53:42,upi,True,saas
txn_844257aaf8,cust_a65fa84c79,252.05,INR,issuer_declined,False,2024-03-11 10:28:32,card,False,ecommerce_one_time
txn_b75be6f3e0,cust_70544834c2,2229.04,INR,insufficient_funds,False,2024-03-06 00:14:22,card,True,d2c_subscription
txn_50af7fb0b7,cust_246cf9b521,1527.45,INR,issuer_declined,False,2024-03-02 14:46:09,card,True,d2c_subscription
txn_4de8d05d30,cust_00f80789cd,1689.02,INR,insufficient_funds,False,2024-03-02 10:45:59,card,True,saas
txn_813ebf3df3,cust_0f4053b23c,273.85,INR,card_expired,True,2024-03-06 10:17:56,card,False,ecommerce_one_time
txn_8af2458a7f,cust_77a7833ae7,320.93,INR,network_timeout,False,2024-03-02 07:53:27,netbanking,True,saas
txn_b92f35a068,cust_b9b95a7cfe,626.77,INR,network_timeout,False,2024-03-04 14:50:27,upi,False,saas
txn_db58208d2d,cust_eaf958ba36,562.68,INR,processing_error,False,2024-03-08 07:47:21,card,True,d2c_subscription
