attempt_id,transaction_id,attempt_number,attempt_timestamp,time_since_last_attempt,time_since_first_failure,is_near_payday,outcome,channel,success
att_c1c774c996,txn_0300ca89ad,1,2024-03-10 21:13:38.171575,6.7062,6.7062,False,success,auto_retry,1
att_f7d336f900,txn_90fc210f58,1,2024-03-03 16:54:23.630091,6.1968,6.1968,False,fail,auto_retry,0
att_a8ab63bd43,txn_90fc210f58,2,2024-03-04 11:27:24.493738,18.5502,24.7471,False,fail,email_prompt,0
att_4a36551ca4,txn_90fc210f58,3,2024-03-06 11:23:05.632812,47.9281,72.6752,False,fail,sms_prompt,0
att_182f114f54,txn_90fc210f58,4,2024-03-10 10:32:55.813451,95.1639,167.8391,False,fail,sms_prompt,0
att_c4a8bf4790,txn_01930a52c2,1,2024-03-09 06:25:38.635542,6.376,6.376,False,success,auto_retry,1
att_cd399257d9,txn_7275364f79,1,2024-03-13 10:35:01.949714,6.2869,6.2869,False,success,auto_retry,1
att_8c1acc605a,txn_0c9f853cfe,1,2024-03-08 19:30:07.517852,6.2332,6.2332,False,fail,auto_retry,0
att_f0dccf314a,txn_0c9f853cfe,2,2024-03-09 12:51:26.773511,17.3553,23.5885,False,success,email_prompt,1
att_75bd7f7569,txn_dcb4473e9e,1,2024-03-08 18:45:14.913382,6.558,6.558,False,fail,auto_retry,0
att_07c99424d6,txn_dcb4473e9e,2,2024-03-09 12:55:05.607629,18.1641,24.7221,False,fail,email_prompt,0
att_34523839df,txn_dcb4473e9e,3,2024-03-11 12:47:20.191692,47.8707,72.5928,False,fail,sms_prompt,0
att_a318ca5284,txn_dcb4473e9e,4,2024-03-15 13:00:17.214549,96.2158,168.8087,False,fail,sms_prompt,0
att_6a2179fa5a,txn_3662a380f3,1,2024-03-15 09:01:29.608438,5.2579,5.2579,False,success,auto_retry,1
att_0e622599b6,txn_9d041b27c7,1,2024-03-09 00:05:19.171256,5.15,5.15,False,fail,auto_retry,0
att_061c515338,txn_9d041b27c7,2,2024-03-09 17:57:03.252208,17.8622,23.0123,False,fail,email_prompt,0
att_f2eedba320,txn_9d041b27c7,3,2024-03-11 18:14:47.149621,48.2955,71.3078,False,success,sms_prompt,1
att_6f784c3bc6,txn_bd3cf41b5f,1,2024-03-13 10:20:48.720201,5.3327,5.3327,False,fail,auto_retry,0
att_da17c7da85,txn_bd3cf41b5f,2,2024-03-14 04:23:44.266695,18.0488,23.3815,False,fail,email_prompt,0
att_d5131f5547,txn_bd3cf41b5f,3,2024-03-16 05:08:40.019009,48.7488,72.1303,False,fail,sms_prompt,0
att_7b172e5207,txn_bd3cf41b5f,4,2024-03-20 05:02:18.569251,95.894,168.0243,False,success,sms_prompt,1
att_b9e9fabe55,txn_bd288b706e,1,2024-03-04 14:23:49.115988,5.3236,5.3236,False,fail,auto_retry,0
att_f7f02e4885,txn_bd288b706e,2,2024-03-05 08:50:53.128881,18.4511,23.7748,False,fail,email_prompt,0
att_aff93f6068,txn_bd288b706e,3,2024-03-07 08:55:17.874310,48.0735,71.8483,False,fail,sms_prompt,0
att_55760387b2,txn_bd288b706e,4,2024-03-11 09:12:41.396986,96.2899,168.1382,False,fail,sms_prompt,0
att_f330f9e555,txn_6542726b10,1,2024-03-08 03:19:58.619706,5.2346,5.2346,False,success,auto_retry,1
att_11840e47fc,txn_ba1a7e4348,1,2024-03-11 11:55:59.682675,6.1338,6.1338,False,fail,auto_retry,0
att_bb251a484f,txn_ba1a7e4348,2,2024-03-12 06:40:11.470628,18.7366,24.8704,False,success,email_prompt,1
att_1747e8ff73,txn_cc32689ad0,1,2024-03-15 17:10:45.733123,6.0699,6.0699,False,fail,auto_retry,0
att_e5a11a865a,txn_cc32689ad0,2,2024-03-16 10:18:34.512925,17.1302,23.2001,False,fail,email_prompt,0
att_38022d8bef,txn_cc32689ad0,3,2024-03-18 11:04:00.548671,48.7572,71.9574,False,fail,sms_prompt,0
att_482cefccc1,txn_cc32689ad0,4,2024-03-22 10:27:13.641543,95.387,167.3443,False,fail,sms_prompt,0
att_8a704906c0,txn_6ca8550008,1,2024-03-07 17:57:01.812388,5.8061,5.8061,False,success,auto_retry,1
att_5cbecdbce1,txn_d704d20f11,1,2024-03-05 22:06:50.935410,6.723,6.723,False,fail,auto_retry,0
att_7b279914f3,txn_d704d20f11,2,2024-03-06 16:16:54.413390,18.1676,24.8907,False,fail,email_prompt,0
att_655a377822,txn_d704d20f11,3,2024-03-08 15:07:59.673700,46.8515,71.7421,False,fail,sms_prompt,0
att_bdee3d6f7b,txn_d704d20f11,4,2024-03-12 15:37:13.245436,96.4871,168.2292,False,fail,sms_prompt,0
att_7011e9e93a,txn_019fb23690,1,2024-03-09 19:22:13.091255,5.8622,5.8622,False,success,auto_retry,1
att_9b0c76665d,txn_ae0885c077,1,2024-03-03 01:56:51.993910,6.1839,6.1839,False,success,auto_retry,1
att_19eccb89c6,txn_8ead4c090c,1,2024-03-12 23:04:19.742534,5.0147,5.0147,False,success,auto_retry,1
att_4bc6d49065,txn_56bbcfe194,1,2024-03-05 04:46:07.142309,6.3037,6.3037,False,fail,auto_retry,0
att_7db8e236ea,txn_56bbcfe194,2,2024-03-05 22:59:24.723436,18.2216,24.5252,False,fail,email_prompt,0
att_a15fc7b7e6,txn_56bbcfe194,3,2024-03-07 21:44:56.493779,46.7588,71.284,False,fail,sms_prompt,0
att_3c1e9b98b5,txn_56bbcfe194,4,2024-03-11 22:42:12.657936,96.9545,168.2385,False,fail,sms_prompt,0
att_10979f85dd,txn_1bf1e414d6,1,2024-03-08 19:23:26.917785,5.94,5.94,False,success,auto_retry,1
att_357f1c2c29,txn_22afd12ee7,1,2024-03-11 07:57:35.774753,5.5147,5.5147,False,fail,auto_retry,0
att_7b59f5a2e2,txn_22afd12ee7,2,2024-03-12 01:58:43.296685,18.0188,23.5334,False,fail,email_prompt,0
att_eb358646e4,txn_22afd12ee7,3,2024-03-14 02:55:50.391980,48.952,72.4854,False,fail,sms_prompt,0
att_ab630b01bb,txn_22afd12ee7,4,2024-03-18 02:03:04.824288,95.1207,167.6061,False,fail,sms_prompt,0
att_8806e3db42,txn_58583f5fbd,1,2024-03-11 17:55:04.303916,6.749,6.749,False,fail,auto_retry,0
att_85c2a309a3,txn_58583f5fbd,2,2024-03-12 10:53:29.912300,16.9738,23.7228,False,fail,email_prompt,0
att_3ac50b8d65,txn_58583f5fbd,3,2024-03-14 11:28:03.805879,48.5761,72.2988,False,fail,sms_prompt,0
att_724357179d,txn_58583f5fbd,4,2024-03-18 12:09:55.348390,96.6977,168.9965,False,fail,sms_prompt,0
att_25967406a7,txn_8c65045c89,1,2024-03-09 10:38:08.558512,5.7821,5.7821,False,fail,auto_retry,0
att_583b6168aa,txn_8c65045c89,2,2024-03-10 05:16:05.580678,18.6325,24.4146,False,fail,email_prompt,0
att_baa3725e11,txn_8c65045c89,3,2024-03-12 04:42:18.761380,47.437,71.8516,False,fail,sms_prompt,0
att_c99a760590,txn_8c65045c89,4,2024-03-16 05:36:06.938237,96.8967,168.7483,False,fail,sms_prompt,0
att_eb37d7644c,txn_317e91208d,1,2024-03-14 15:16:15.344835,6.3432,6.3432,False,fail,auto_retry,0
att_387d82d97c,txn_317e91208d,2,2024-03-15 09:45:23.929603,18.4857,24.8289,False,fail,email_prompt,0
att_bd3786550b,txn_317e91208d,3,2024-03-17 08:32:25.566212,46.7838,71.6127,False,fail,sms_prompt,0
att_4b03b4e1d2,txn_317e91208d,4,2024-03-21 08:54:46.437299,96.3725,167.9851,False,fail,sms_prompt,0
att_47ceb6c7bf,txn_84d0d77837,1,2024-03-06 14:22:47.111012,5.0206,5.0206,False,fail,auto_retry,0
att_90936d95b9,txn_84d0d77837,2,2024-03-07 10:01:16.202697,19.6414,24.662,False,fail,email_prompt,0
att_b9cfb8da44,txn_84d0d77837,3,2024-03-09 09:27:12.728865,47.4324,72.0944,False,fail,sms_prompt,0
att_df0ef4215f,txn_84d0d77837,4,2024-03-13 08:22:51.986366,94.9276,167.0219,False,fail,sms_prompt,0
att_dc180aae0c,txn_409e7cca73,1,2024-03-10 00:12:26.723183,5.5674,5.5674,False,fail,auto_retry,0
att_bfa28f2870,txn_409e7cca73,2,2024-03-10 19:32:43.891382,19.3381,24.9055,False,fail,email_prompt,0
att_0d9fa6efa1,txn_409e7cca73,3,2024-03-12 18:34:20.736409,47.0269,71.9324,False,fail,sms_prompt,0
att_4ac1882740,txn_409e7cca73,4,2024-03-16 18:14:20.125985,95.6665,167.5989,False,fail,sms_prompt,0
att_8930100820,txn_51f220241d,1,2024-03-06 05:04:37.138192,5.7036,5.7036,False,success,auto_retry,1
att_e2f032d50a,txn_28f0ec32d2,1,2024-03-08 13:04:43.902351,6.1986,6.1986,False,success,auto_retry,1
att_64a99c717a,txn_dd5c3b9305,1,2024-03-02 01:56:29.640182,6.3805,6.3805,False,success,auto_retry,1
att_2ee8bb7db0,txn_4bf23f578e,1,2024-03-14 15:03:10.894252,6.8158,6.8158,False,success,auto_retry,1
att_ba4c4440c8,txn_3cb232d2ec,1,2024-03-08 19:47:28.043044,5.4325,5.4325,False,fail,auto_retry,0
att_a1a5dcfdff,txn_3cb232d2ec,2,2024-03-09 15:05:32.026458,19.3011,24.7336,False,fail,email_prompt,0
att_d242baef7a,txn_3cb232d2ec,3,2024-03-11 13:52:49.856768,46.7883,71.5219,False,fail,sms_prompt,0
att_8fc1d78706,txn_3cb232d2ec,4,2024-03-15 15:07:00.426146,97.2363,168.7582,False,fail,sms_prompt,0
att_c1df77a972,txn_c9a284ebb4,1,2024-03-08 05:18:17.094828,5.495,5.495,False,success,auto_retry,1
att_0ec9152fef,txn_28a73824fc,1,2024-03-12 06:16:57.495724,6.1262,6.1262,False,fail,auto_retry,0
att_406c790e31,txn_28a73824fc,2,2024-03-13 00:42:50.252410,18.4313,24.5576,False,fail,email_prompt,0
att_cdae3e2422,txn_28a73824fc,3,2024-03-15 00:32:33.062269,47.8286,72.3861,False,fail,sms_prompt,0
att_cd4fbf04d8,txn_28a73824fc,4,2024-03-19 00:43:29.091093,96.1822,168.5684,False,fail,sms_prompt,0
att_2e5d9d30e4,txn_a411dff554,1,2024-03-06 08:24:11.832209,6.3194,6.3194,False,success,auto_retry,1
att_d4bacf5f37,txn_037b3581b5,1,2024-03-10 15:32:50.694929,5.2438,5.2438,False,fail,auto_retry,0
att_9d36ca09ef,txn_037b3581b5,2,2024-03-11 10:24:01.996684,18.8531,24.0969,False,fail,email_prompt,0
att_fa7411296e,txn_037b3581b5,3,2024-03-13 10:54:55.832861,48.515,72.6119,False,success,sms_prompt,1
att_8307f806dc,txn_df9cee5eda,1,2024-03-05 00:59:36.907163,5.5386,5.5386,False,success,auto_retry,1
att_2658a59186,txn_eb70f711cc,1,2024-03-02 19:48:34.077118,5.7503,5.7503,False,fail,auto_retry,0
att_2ec94e474d,txn_eb70f711cc,2,2024-03-03 13:16:20.771923,17.463,23.2133,False,fail,email_prompt,0
att_60787df7c6,txn_eb70f711cc,3,2024-03-05 14:53:08.853921,49.6134,72.8266,False,success,sms_prompt,1
att_0865ee7ef7,txn_418594760a,1,2024-03-03 19:42:27.988774,6.5306,6.5306,False,fail,auto_retry,0
att_969704ae7c,txn_418594760a,2,2024-03-04 13:41:53.874419,17.9905,24.5211,False,fail,email_prompt,0
att_f90120dc9d,txn_418594760a,3,2024-03-06 14:02:25.491376,48.3421,72.8632,False,fail,sms_prompt,0
att_667d40f81b,txn_418594760a,4,2024-03-10 12:34:27.344976,94.5338,167.397,False,fail,sms_prompt,0
att_2c64e53d64,txn_b990328a6e,1,2024-03-06 21:26:00.813195,6.0238,6.0238,False,fail,auto_retry,0
att_1be9b049d9,txn_b990328a6e,2,2024-03-07 14:43:39.369493,17.294,23.3179,False,success,email_prompt,1
att_6fec35f6fc,txn_b73ed8426e,1,2024-03-05 16:28:36.463530,5.7079,5.7079,False,fail,auto_retry,0
att_d2c62d3486,txn_b73ed8426e,2,2024-03-06 10:35:55.629656,18.122,23.8299,False,success,email_prompt,1
att_5b74988589,txn_ffc5053d6b,1,2024-03-03 09:36:42.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_a3759eec84,txn_efa8c79a6b,1,2024-03-01 18:30:10.000000,0.0,0.0,True,not_attempted,auto_retry,0
att_831025bd1a,txn_ffe9d95541,1,2024-03-05 14:03:09.689682,5.3452,5.3452,False,fail,auto_retry,0
att_0018e2d2b1,txn_ffe9d95541,2,2024-03-06 07:49:34.990550,17.7737,23.1189,False,fail,email_prompt,0
att_f4ad9f58c8,txn_ffe9d95541,3,2024-03-08 08:13:51.291456,48.4045,71.5234,False,fail,sms_prompt,0
att_eaf3f72562,txn_ffe9d95541,4,2024-03-12 09:02:33.984785,96.8119,168.3353,False,fail,sms_prompt,0
att_caf25deb97,txn_22fde85640,1,2024-03-02 23:37:38.796534,6.3905,6.3905,False,success,auto_retry,1
att_f67bfc4e63,txn_84f6de0dd6,1,2024-03-02 05:45:39.344362,6.1454,6.1454,False,fail,auto_retry,0
att_530f9c4397,txn_84f6de0dd6,2,2024-03-02 23:36:11.926177,17.8424,23.9878,False,fail,email_prompt,0
att_c3b1770e72,txn_84f6de0dd6,3,2024-03-04 23:52:10.526303,48.2663,72.254,False,success,sms_prompt,1
att_ef817aa46d,txn_7e293ea2ac,1,2024-03-13 06:25:39.661502,5.5291,5.5291,False,fail,auto_retry,0
att_e3e4cd256d,txn_7e293ea2ac,2,2024-03-14 00:41:28.270322,18.2635,23.7926,False,success,email_prompt,1
att_875e35c752,txn_e17d7d66c3,1,2024-03-08 17:27:03.284420,5.864,5.864,False,fail,auto_retry,0
att_6cab40b6e7,txn_e17d7d66c3,2,2024-03-09 12:06:45.648945,18.6618,24.5257,False,fail,email_prompt,0
att_71848bfa20,txn_e17d7d66c3,3,2024-03-11 11:10:45.625342,47.0667,71.5924,False,fail,sms_prompt,0
att_80a7e21edc,txn_e17d7d66c3,4,2024-03-15 10:36:37.937547,95.4312,167.0236,False,success,sms_prompt,1
att_1cfda44758,txn_0d793fa12a,1,2024-03-10 18:07:27.815976,6.2127,6.2127,False,fail,auto_retry,0
att_c2d3508abd,txn_0d793fa12a,2,2024-03-11 11:37:27.411847,17.4999,23.7126,False,fail,email_prompt,0
att_2d4ae7ed42,txn_0d793fa12a,3,2024-03-13 12:27:42.289531,48.8375,72.5501,False,fail,sms_prompt,0
att_e6be6d7624,txn_0d793fa12a,4,2024-03-17 12:26:19.254842,95.9769,168.527,False,fail,sms_prompt,0
att_9b17a653a2,txn_07d2d4b4f0,1,2024-03-02 10:51:56.027921,6.0336,6.0336,False,fail,auto_retry,0
att_582d4a16b8,txn_07d2d4b4f0,2,2024-03-03 03:53:25.893049,17.025,23.0586,False,fail,email_prompt,0
att_6355a1d5de,txn_07d2d4b4f0,3,2024-03-05 04:10:59.670425,48.2927,71.3513,False,success,sms_prompt,1
att_08e44e7ae3,txn_d70293cb88,1,2024-03-05 07:10:12.866780,5.1636,5.1636,False,fail,auto_retry,0
att_da0370af18,txn_d70293cb88,2,2024-03-06 01:16:27.378259,18.104,23.2676,False,fail,email_prompt,0
att_6706893c88,txn_d70293cb88,3,2024-03-08 01:27:45.048260,48.1882,71.4558,False,success,sms_prompt,1
att_a9f36a1315,txn_41a08803e5,1,2024-03-03 09:00:53.879348,6.6739,6.6739,False,success,auto_retry,1
att_11a715e8a2,txn_af9df28a6b,1,2024-03-10 20:12:52.191284,5.6759,5.6759,False,success,auto_retry,1
att_9b5566cc72,txn_8f869ce374,1,2024-03-03 22:28:28.252423,5.7542,5.7542,False,fail,auto_retry,0
att_8a343581d4,txn_8f869ce374,2,2024-03-04 16:07:33.908696,17.6516,23.4058,False,fail,email_prompt,0
att_4cd04d8627,txn_8f869ce374,3,2024-03-06 15:48:19.026956,47.6792,71.085,False,fail,sms_prompt,0
att_99cb15a0cd,txn_8f869ce374,4,2024-03-10 15:47:31.535760,95.9868,167.0718,False,fail,sms_prompt,0
att_a45c3962fe,txn_12980688e0,1,2024-03-14 08:42:47.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_05ccb35396,txn_cb5ef1a480,1,2024-03-02 15:18:50.027467,6.8492,6.8492,False,fail,auto_retry,0
att_90725c0cb8,txn_cb5ef1a480,2,2024-03-03 07:32:21.101800,16.2253,23.0745,False,success,email_prompt,1
att_212fa58595,txn_28d6e41e75,1,2024-03-12 12:13:29.999703,5.4739,5.4739,False,fail,auto_retry,0
att_6cf2eda43c,txn_28d6e41e75,2,2024-03-13 06:09:21.651576,17.931,23.4049,False,fail,email_prompt,0
att_0c3d66f797,txn_28d6e41e75,3,2024-03-15 06:19:55.510065,48.1761,71.581,False,success,sms_prompt,1
att_292cfc51c6,txn_a4dec5634b,1,2024-03-08 08:29:59.824120,5.0805,5.0805,False,fail,auto_retry,0
att_d93657411b,txn_a4dec5634b,2,2024-03-09 02:31:12.360080,18.0201,23.1007,False,fail,email_prompt,0
att_be418fe068,txn_a4dec5634b,3,2024-03-11 04:07:27.615049,49.6042,72.7049,False,fail,sms_prompt,0
att_6d44bac42d,txn_a4dec5634b,4,2024-03-15 02:36:55.653357,94.4911,167.196,False,fail,sms_prompt,0
att_0e875c14d2,txn_3e3235e8bd,1,2024-03-05 17:31:03.367442,6.2065,6.2065,False,fail,auto_retry,0
att_36142aac07,txn_3e3235e8bd,2,2024-03-06 12:13:22.858756,18.7054,24.9119,False,fail,email_prompt,0
att_ab0a69d8d8,txn_3e3235e8bd,3,2024-03-08 10:31:10.771872,46.2966,71.2085,False,success,sms_prompt,1
att_ba0341b3b3,txn_34f4306399,1,2024-03-05 08:34:41.909172,6.1689,6.1689,False,fail,auto_retry,0
att_5e2aba9a75,txn_34f4306399,2,2024-03-06 01:45:20.835962,17.1775,23.3463,False,fail,email_prompt,0
att_ead3bb19e7,txn_34f4306399,3,2024-03-08 02:04:37.253884,48.3212,71.6676,False,fail,sms_prompt,0
att_4c09a5141e,txn_34f4306399,4,2024-03-12 03:09:36.281271,97.0831,168.7506,False,fail,sms_prompt,0
att_47488112d7,txn_9a492fd096,1,2024-03-12 18:41:07.756429,5.9883,5.9883,False,fail,auto_retry,0
att_7339b8751b,txn_9a492fd096,2,2024-03-13 12:10:44.419769,17.4935,23.4818,False,fail,email_prompt,0
att_378bc7335b,txn_9a492fd096,3,2024-03-15 13:14:29.158325,49.0624,72.5442,False,success,sms_prompt,1
att_d46435b920,txn_327e1ef969,1,2024-03-07 17:24:26.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_1f391b72b5,txn_747fb2f73e,1,2024-03-08 06:57:54.083031,5.2178,5.2178,False,fail,auto_retry,0
att_04c2c873b0,txn_747fb2f73e,2,2024-03-09 01:51:17.846893,18.8899,24.1077,False,fail,email_prompt,0
att_9c178a58ed,txn_747fb2f73e,3,2024-03-11 01:45:43.210623,47.907,72.0148,False,fail,sms_prompt,0
att_ebece0020d,txn_747fb2f73e,4,2024-03-15 01:36:38.898544,95.8488,167.8636,False,fail,sms_prompt,0
att_31601d8303,txn_5f37396859,1,2024-03-04 22:03:36.787759,6.8838,6.8838,False,fail,auto_retry,0
att_331dcfb0df,txn_5f37396859,2,2024-03-05 15:46:26.873511,17.7139,24.5977,False,fail,email_prompt,0
att_68420cf0a2,txn_5f37396859,3,2024-03-07 16:09:53.564871,48.3907,72.9885,False,fail,sms_prompt,0
att_bd033612ac,txn_5f37396859,4,2024-03-11 14:22:19.716311,94.2073,167.1958,False,fail,sms_prompt,0
att_ff5069e0e2,txn_b0a39dffb2,1,2024-03-11 05:29:54.300158,5.312,5.312,False,fail,auto_retry,0
att_048e1e0e3d,txn_b0a39dffb2,2,2024-03-12 00:57:38.924290,19.4624,24.7744,False,fail,email_prompt,0
att_695f8484f4,txn_b0a39dffb2,3,2024-03-14 01:01:12.423318,48.0593,72.8337,False,fail,sms_prompt,0
att_ad7edd2a80,txn_b0a39dffb2,4,2024-03-18 01:06:30.407830,96.0883,168.9221,False,fail,sms_prompt,0
att_6f00ae34de,txn_31c350e3fa,1,2024-03-04 19:22:45.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_2db33e8ecf,txn_a2f83aca65,1,2024-03-07 02:39:07.841903,5.7225,5.7225,False,success,auto_retry,1
att_b0630fee2e,txn_3c9797458d,1,2024-03-04 21:10:35.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_9688981d67,txn_a5bc253dc0,1,2024-03-03 12:10:22.864081,6.2433,6.2433,False,success,auto_retry,1
att_69cfef2ec3,txn_0b5604cc9f,1,2024-03-09 18:37:22.564802,6.5818,6.5818,False,success,auto_retry,1
att_d3262ac79b,txn_becb44c03f,1,2024-03-09 17:13:37.807956,6.4447,6.4447,False,success,auto_retry,1
att_387fb91c83,txn_9d4b51a815,1,2024-03-04 13:40:11.517065,5.2224,5.2224,False,success,auto_retry,1
att_90b7cab0f6,txn_1985cacf8f,1,2024-03-04 19:01:28.980191,5.7322,5.7322,False,fail,auto_retry,0
att_c2b8192025,txn_1985cacf8f,2,2024-03-05 13:18:43.386272,18.2873,24.0196,False,fail,email_prompt,0
att_a4e81d9ac6,txn_1985cacf8f,3,2024-03-07 14:03:32.336868,48.7469,72.7665,False,fail,sms_prompt,0
att_2a1b20dd7e,txn_1985cacf8f,4,2024-03-11 12:52:37.757548,94.8182,167.5847,False,fail,sms_prompt,0
att_50542df001,txn_181a5fcecb,1,2024-03-03 05:29:59.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_4a3926292e,txn_e029f36338,1,2024-03-08 01:57:11.973692,6.8955,6.8955,False,success,auto_retry,1
att_a8875d03c7,txn_9030119623,1,2024-03-06 20:07:21.517762,5.9043,5.9043,False,fail,auto_retry,0
att_297386bd90,txn_9030119623,2,2024-03-07 14:04:10.133263,17.9468,23.8511,False,fail,email_prompt,0
att_a5ca5d3bb4,txn_9030119623,3,2024-03-09 14:01:37.485555,47.9576,71.8087,False,fail,sms_prompt,0
att_acec9c1811,txn_9030119623,4,2024-03-13 13:14:09.405839,95.2089,167.0176,False,fail,sms_prompt,0
att_ee11799fdf,txn_6295f7f3e5,1,2024-03-14 21:36:43.880487,5.475,5.475,False,success,auto_retry,1
att_798748d8eb,txn_11c3985031,1,2024-03-09 03:14:12.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_b805865e78,txn_6850d91905,1,2024-03-12 01:14:57.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_ea73526c88,txn_945cd3e63a,1,2024-03-03 18:51:52.399144,5.5559,5.5559,False,fail,auto_retry,0
att_d60d5fa856,txn_945cd3e63a,2,2024-03-04 12:47:47.226720,17.9319,23.4878,False,fail,email_prompt,0
att_e700a460be,txn_945cd3e63a,3,2024-03-06 13:44:03.941003,48.938,72.4258,False,fail,sms_prompt,0
att_7f545e6a43,txn_945cd3e63a,4,2024-03-10 14:02:13.313272,96.3026,168.7284,False,fail,sms_prompt,0
att_b80d84ab93,txn_71da8e5bd7,1,2024-03-14 00:23:16.654949,5.5255,5.5255,False,fail,auto_retry,0
att_0a28477074,txn_71da8e5bd7,2,2024-03-14 18:59:58.445887,18.6116,24.1371,False,fail,email_prompt,0
att_12ae2ac1e3,txn_71da8e5bd7,3,2024-03-16 18:19:53.969179,47.3321,71.4692,False,fail,sms_prompt,0
att_f949a60757,txn_71da8e5bd7,4,2024-03-20 18:37:32.277329,96.294,167.7631,False,fail,sms_prompt,0
att_de4ce92b7a,txn_b3cc0e0d5d,1,2024-03-04 14:26:27.000000,0.0,0.0,False,not_attempted,auto_retry,0
att_36c43e76cd,txn_4d6f960f04,1,2024-03-04 01:27:35.893372,6.6358,6.6358,False,fail,auto_retry,0
att_a10ee7f95f,txn_4d6f960f04,2,2024-03-04 19:46:06.927294,18.3086,24.9444,False,fail,email_prompt,0
att_cea438b4b9,txn_4d6f960f04,3,2024-03-06 19:40:28.624965,47.906,72.8505,False,fail,sms_prompt,0
att_e3d5107740,txn_4d6f960f04,4,2024-03-10 18:00:13.340225,94.3291,167.1795,False,fail,sms_prompt,0
att_6ab47d5ca7,txn_9d8a623635,1,2024-03-09 04:03:36.807419,5.8458,5.8458,False,success,auto_retry,1
att_a471641bf0,txn_b0385d2172,1,2024-03-06 09:28:41.157465,5.9903,5.9903,False,fail,auto_retry,0
att_f7683c9a46,txn_b0385d2172,2,2024-03-07 04:12:35.603093,18.7318,24.7221,False,fail,email_prompt,0
att_03069dab5f,txn_b0385d2172,3,2024-03-09 03:06:58.661375,46.9064,71.6285,False,success,sms_prompt,1
att_f6e8a32c7a,txn_fb025685ed,1,2024-03-07 15:13:48.541057,6.066,6.066,False,success,auto_retry,1
att_e58794ab03,txn_bd7a6ef610,1,2024-03-06 01:54:48.631149,5.4685,5.4685,False,fail,auto_retry,0
att_0771610892,txn_bd7a6ef610,2,2024-03-06 19:49:29.338596,17.9113,23.3798,False,fail,email_prompt,0
att_bc8d81b978,txn_bd7a6ef610,3,2024-03-08 20:41:44.132394,48.8708,72.2506,False,fail,sms_prompt,0
att_969ed3b045,txn_bd7a6ef610,4,2024-03-12 21:03:49.933117,96.3683,168.6189,False,fail,sms_prompt,0
att_a7538d9d30,txn_0bd819dd6d,1,2024-03-06 03:55:36.815549,6.3641,6.3641,False,success,auto_retry,1
att_47be09230b,txn_f69e89231d,1,2024-03-12 05:37:22.641406,6.6507,6.6507,False,fail,auto_retry,0
att_83632facaa,txn_f69e89231d,2,2024-03-12 23:12:29.196665,17.5852,24.2359,False,success,email_prompt,1
att_d044494511,txn_08a1d4edfa,1,2024-03-06 02:35:33.257903,5.8684,5.8684,False,fail,auto_retry,0
att_b6b295343b,txn_08a1d4edfa,2,2024-03-06 19:45:55.491325,17.1728,23.0412,False,fail,email_prompt,0
att_fa01b9e0d1,txn_08a1d4edfa,3,2024-03-08 19:45:04.262804,47.9858,71.027,False,fail,sms_prompt,0
att_5bfdef1529,txn_08a1d4edfa,4,2024-03-12 20:53:20.091701,97.1377,168.1647,False,fail,sms_prompt,0
att_ea04a2637b,txn_b93920c7c4,1,2024-03-03 03:00:47.701032,6.0071,6.0071,False,fail,auto_retry,0
att_857db00aaf,txn_b93920c7c4,2,2024-03-03 20:47:12.318359,17.7735,23.7806,False,fail,email_prompt,0
att_ac06e9bcc2,txn_b93920c7c4,3,2024-03-05 21:50:10.648612,49.0495,72.8302,False,fail,sms_prompt,0
att_e873de7a13,txn_b93920c7c4,4,2024-03-09 20:20:20.369790,94.5027,167.3329,False,fail,sms_prompt,0
att_24385c29ac,txn_9e08c20831,1,2024-03-11 09:24:12.951056,5.9119,5.9119,False,fail,auto_retry,0
att_988c30aa08,txn_9e08c20831,2,2024-03-12 03:51:33.638395,18.4557,24.3677,False,fail,email_prompt,0
att_0a0958413b,txn_9e08c20831,3,2024-03-14 02:53:39.117109,47.0349,71.4025,False,fail,sms_prompt,0
att_48449bb51e,txn_9e08c20831,4,2024-03-18 04:02:02.994631,97.14,168.5425,False,fail,sms_prompt,0
att_c6d1dbb84a,txn_1bca882563,1,2024-03-11 10:40:46.945411,5.6778,5.6778,False,fail,auto_retry,0
att_3c9c571f84,txn_1bca882563,2,2024-03-12 05:39:03.711909,18.9713,24.6491,False,fail,email_prompt,0
att_a7f6723c5d,txn_1bca882563,3,2024-03-14 05:37:30.975474,47.9742,72.6233,False,fail,sms_prompt,0
att_e1c322d24b,txn_1bca882563,4,2024-03-18 05:31:18.367527,95.8965,168.5198,False,fail,sms_prompt,0
att_eec1eee4d2,txn_e994064739,1,2024-03-11 15:39:43.637280,6.0063,6.0063,False,fail,auto_retry,0
att_5c63bd4070,txn_e994064739,2,2024-03-12 10:18:08.510342,18.6402,24.6465,False,success,email_prompt,1
att_e9a315b34d,txn_c7c9ed7407,1,2024-03-02 23:32:00.258559,5.8773,5.8773,False,fail,auto_retry,0
